"Date";"Time";"timestamp";"SteamGen150";"SteamCon30MW";"SteamtoSugar110_3ATAPRDS";"Stmto3Old110_45ATAPRDS";"Stmto3New110_45ATAPRDS";"StmMillTurbine110_45ATAPRDS";"StmtoDistil110_45ATAPRDS_o";"Stm4MWTG110_45ATAPRDS";"ExtractionStm30MW";"Bleed2HPH1Stm";"Bleed1HPH2Stm";"TotalStmtoSug150";"Stmtodeareator150";"SteamGen35";"StmCons4";"StmCons45_55ATAPRDS";"Stm45_55ATADeareatorEjectorPRDS";"Extractionstm4";"TotalStmdistil";"StmtoEjector";"Stm35TDeareator";"StmtoSugDisti";"SteamGen70";"StmCons3Old35";"StmCons3New35";"StmDist70";"Stmto4_70TPH";"TotalStmtoSug70";"Firewood150";"Baggase150";"Firewood70";"Baggase70";"Firewood35";"Baggase35";"SlopCon"
"2024-02-29";"2024-03-01 21:54:00";"2024-03-01 22:01:36";3553.1;3553.1;0.0;0.0;0.0;0.0;0.0;0.0;2596.5;249.8;189.9;2474.4;122.8;782.7;782.7;0.0;0.0;534.5;470.3;9.7;102.5;0.0;1664.6;607.9;554.6;0.0;0.0;1623.4;0.0;1393.4;0.0;749.8;0.0;213.0;236.2
"2024-03-01";"2024-03-02 10:33:00";"2024-03-02 10:40:47";3231.4;3203.4;0.0;0.0;0.0;28.0;0.0;0.0;1806.2;243.1;181.9;1587.0;169.4;784.5;784.5;0.0;0.0;534.6;470.4;9.6;98.0;0.0;659.7;246.7;210.4;0.0;0.0;637.6;0.0;1267.2;0.0;347.2;0.0;225.0;214.3
"2024-03-02";"2024-03-06 15:29:00";"2024-03-06 15:40:25";3544.0;3534.0;10.0;0.0;0.0;0.0;0.0;0.0;2629.0;223.9;209.0;2510.3;120.8;762.1;760.1;2.0;0.0;513.8;473.9;9.7;81.8;0.0;1638.7;598.6;544.8;0.0;0.0;1602.6;0.0;1389.8;0.0;738.2;0.0;226.0;203.4
"2024-03-03";"2024-03-06 15:40:00";"2024-03-06 15:49:17";3445.9;3445.9;0.0;0.0;0.0;0.0;0.0;0.0;2305.8;245.0;195.1;2135.1;132.8;724.2;700.2;24.0;0.0;476.4;425.6;9.3;89.6;0.0;1436.2;532.5;515.0;0.0;0.0;1389.3;0.0;1351.3;0.0;652.8;0.0;224.0;187.3
"2024-03-04";"2024-03-06 15:49:00";"2024-03-06 15:55:35";3184.5;3184.5;0.0;0.0;0.0;0.0;0.0;0.0;1961.6;195.9;180.0;1747.6;152.8;782.6;782.6;0.0;0.0;532.9;462.0;9.7;98.8;0.0;1422.9;553.6;478.4;0.0;0.0;1352.7;0.0;1253.7;0.0;646.8;0.0;229.0;207.1
"2024-03-05";"2024-03-07 12:23:00";"2024-03-07 12:43:48";3563.5;3563.5;0.0;0.0;0.0;0.0;0.0;0.0;2622.9;235.8;184.6;2501.0;121.4;713.9;713.9;0.0;0.0;512.2;475.8;10.2;63.7;0.0;1627.2;595.3;540.4;0.0;0.0;1599.8;0.0;1397.5;0.0;733.0;0.0;203.0;202.7
"2024-03-06";"2024-03-07 12:43:00";"2024-03-07 12:57:18";3556.0;3556.0;0.0;0.0;0.0;0.0;0.0;0.0;2610.8;236.3;184.6;2477.8;125.7;708.4;708.4;0.0;0.0;519.8;467.0;9.8;75.8;0.0;1633.9;599.4;538.3;0.0;0.0;1605.9;0.0;1394.5;0.0;736.0;0.0;198.0;201.7
"2024-03-07";"2024-03-11 09:57:00";"2024-03-11 10:10:41";3553.6;3544.6;9.0;0.0;0.0;0.0;0.0;0.0;2599.9;235.2;184.1;2470.2;128.0;674.3;654.3;20.0;0.0;451.2;411.3;9.5;84.7;0.0;1643.3;591.8;555.9;0.0;0.0;1619.5;0.0;1393.6;0.0;740.2;0.0;201.0;183.2
"2024-03-08";"2024-03-11 10:10:00";"2024-03-11 11:04:57";3562.7;3562.7;0.0;0.0;0.0;0.0;0.0;0.0;2608.7;228.0;183.2;2473.9;129.9;96.6;85.6;11.0;0.0;62.2;72.9;1.5;12.3;0.0;1650.8;599.6;551.0;0.0;0.0;1624.4;0.0;1397.1;0.0;743.6;0.0;36.0;25.1
"2024-03-09";"2024-03-13 08:28:00";"2024-03-13 09:14:20";3541.0;3541.0;0.0;0.0;0.0;0.0;0.0;0.0;2626.4;216.2;179.5;2493.1;132.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1637.5;600.6;545.2;0.0;0.0;1603.9;0.0;1399.6;0.0;737.6;0.0;0.0;0.0
"2024-03-10";"2024-03-13 09:14:00";"2024-03-13 09:18:44";3559.9;3559.9;0.0;0.0;0.0;0.0;0.0;0.0;2646.9;217.8;180.8;2506.7;136.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1660.2;602.3;551.0;0.0;0.0;1630.7;0.0;1407.1;0.0;747.8;0.0;0.0;0.0
"2024-03-11";"2024-03-13 09:18:00";"2024-03-13 09:27:14";3560.8;3560.8;0.0;0.0;0.0;0.0;0.0;0.0;2643.8;217.4;180.7;2505.8;132.5;18.7;4.0;14.7;0.0;0.0;10.6;0.6;2.2;0.0;1639.0;591.6;555.3;0.0;0.0;1608.6;0.0;1407.4;0.0;738.3;2.0;40.0;0.0
"2024-03-12";"2024-03-15 10:45:00";"2024-03-15 11:04:52";3507.2;3507.2;0.0;0.0;0.0;0.0;0.0;0.0;2561.2;213.8;178.1;2421.2;132.6;705.2;690.2;15.0;0.0;439.8;365.4;9.9;74.6;0.0;1621.8;599.1;553.1;0.0;0.0;1587.5;0.0;1386.3;0.0;730.5;0.0;292.0;30.6
"2024-03-13";"2024-03-15 11:04:00";"2024-03-15 11:19:38";3528.8;3528.8;0.0;0.0;0.0;0.0;0.0;0.0;2597.5;216.0;179.8;2463.2;133.8;795.7;785.7;10.0;0.0;566.7;456.4;9.7;83.5;0.0;1637.9;607.0;547.1;0.0;0.0;1598.4;0.0;1389.3;0.0;737.8;0.0;237.0;205.5
"2024-03-14";"2024-03-15 11:19:00";"2024-03-15 11:28:05";3538.3;3538.3;0.0;0.0;0.0;0.0;0.0;0.0;2596.8;216.9;180.3;2459.3;135.5;800.4;800.4;0.0;0.0;561.9;439.0;9.7;83.3;0.0;1639.2;604.1;553.2;0.0;0.0;1598.7;0.0;1393.0;0.0;738.4;0.0;244.0;198.3
"2024-03-15";"2024-03-16 10:59:00";"2024-03-16 11:22:11";3574.1;3574.1;0.0;0.0;0.0;0.0;0.0;0.0;2655.5;218.9;182.2;2524.7;129.2;801.5;801.5;0.0;0.0;565.0;447.0;9.7;83.0;0.0;1650.1;613.5;540.6;0.0;0.0;1606.2;0.0;1407.1;0.0;743.3;0.0;234.0;215.6
"2024-03-16";"2024-03-18 10:02:00";"2024-03-18 10:09:37";3565.5;3561.5;4.0;0.0;0.0;0.0;0.0;0.0;2639.4;218.2;182.2;2513.7;130.2;806.1;804.1;2.0;0.0;565.7;462.6;9.7;84.0;0.0;1672.5;611.3;553.7;0.0;0.0;1627.3;0.0;1409.3;0.0;753.4;0.0;259.0;189.6
"2024-03-17";"2024-03-18 10:09:00";"2024-03-18 10:15:54";3558.9;3558.9;0.0;0.0;0.0;0.0;0.0;0.0;2627.7;217.3;182.1;2492.0;130.3;795.5;795.5;0.0;0.0;546.7;438.7;9.7;83.3;0.0;1661.7;612.2;555.1;0.0;0.0;2492.0;0.0;1406.7;0.0;748.5;0.0;248.0;189.0
"2024-03-18";"2024-03-24 14:28:00";"2024-03-24 14:36:02";3566.2;3566.2;0.0;0.0;0.0;0.0;0.0;0.0;2638.3;228.6;180.3;2506.4;127.1;789.9;789.9;0.0;0.0;540.1;432.0;9.7;86.2;0.0;1662.9;614.8;558.7;0.0;0.0;1624.2;0.0;1404.0;0.0;749.1;0.0;256.0;169.7
"2024-03-19";"2024-03-24 14:36:00";"2024-03-24 14:47:48";3582.4;3582.4;0.0;0.0;0.0;0.0;0.0;0.0;2648.1;231.7;180.9;2509.4;127.1;801.5;801.5;0.0;0.0;549.2;441.4;9.7;83.8;0.0;1677.0;614.4;563.9;0.0;0.0;1639.1;0.0;1410.4;0.0;755.4;0.0;262.0;170.8
"2024-03-20";"2024-03-24 14:47:00";"2024-03-24 14:54:42";3571.1;3557.1;14.0;0.0;0.0;0.0;0.0;0.0;2698.8;207.7;179.5;2570.5;129.1;802.9;796.9;6.0;0.0;552.7;451.7;9.6;83.7;0.0;1675.1;617.4;561.1;0.0;0.0;1627.6;0.0;1411.5;0.0;754.5;0.0;260.0;174.9
"2024-03-21";"2024-03-24 14:54:00";"2024-03-24 15:00:05";3582.2;3582.2;0.0;0.0;0.0;0.0;0.0;0.0;2733.5;197.4;180.7;2590.0;128.3;810.3;810.3;0.0;0.0;573.3;465.5;9.7;83.8;0.0;1635.8;604.2;550.9;0.0;0.0;1606.5;0.0;1415.9;0.0;736.9;0.0;241.0;207.0
"2024-03-22";"2024-03-24 15:00:00";"2024-03-24 15:05:04";3553.8;3553.8;0.0;0.0;0.0;0.0;0.0;0.0;2743.0;202.0;174.3;2606.9;127.1;786.7;786.7;0.0;0.0;544.8;447.8;9.7;84.9;0.0;1581.3;591.5;538.5;0.0;0.0;1558.3;0.0;1410.2;0.0;712.3;0.0;169.0;280.8
"2024-03-23";"2024-03-24 15:05:00";"2024-03-24 15:12:28";3451.1;3451.1;0.0;0.0;0.0;0.0;0.0;0.0;2440.4;233.7;189.9;2280.5;131.3;777.9;775.9;2.0;0.0;538.6;457.5;9.7;84.5;0.0;1460.2;544.6;526.9;0.0;0.0;1409.1;0.0;1358.7;0.0;669.8;0.0;148.0;305.9
"2024-03-24";"2024-03-29 09:35:00";"2024-03-29 09:42:07";3582.3;3582.3;0.0;0.0;0.0;0.0;0.0;0.0;2710.7;203.2;188.3;2575.7;129.4;780.1;780.1;0.0;0.0;531.9;448.0;9.7;83.0;0.0;1645.4;599.1;550.1;0.0;0.0;1629.5;0.0;1415.9;0.0;741.2;0.0;148.0;312.2
"2024-03-25";"2024-03-29 09:42:00";"2024-03-29 09:54:25";3557.8;3557.8;0.0;0.0;0.0;0.0;0.0;0.0;2607.0;224.5;191.7;2458.5;133.9;732.0;732.0;0.0;0.0;549.9;447.4;9.7;76.4;0.0;1515.5;574.2;537.4;0.0;0.0;1491.5;0.0;1400.7;0.0;688.9;0.0;136.0;301.7
"2024-03-26";"2024-03-29 09:54:00";"2024-03-29 09:59:39";3427.0;3427.0;0.0;0.0;0.0;0.0;0.0;0.0;2282.4;232.6;192.5;2098.3;145.2;722.9;722.9;0.0;0.0;539.5;438.3;9.7;76.2;0.0;1437.0;532.7;513.3;0.0;0.0;1361.4;0.0;1349.2;0.0;659.2;0.0;123.0;312.0
"2024-03-27";"2024-03-30 09:17:00";"2024-03-30 09:32:30";3523.9;3523.9;0.0;0.0;0.0;0.0;0.0;0.0;2588.8;216.3;181.5;2437.3;132.7;269.7;243.7;26.0;0.0;170.1;150.6;3.8;26.8;0.0;1585.9;596.1;533.9;0.0;0.0;1564.3;0.0;1398.4;0.0;717.6;2.0;90.0;82.3
"2024-03-28";"2024-03-30 09:32:00";"2024-03-30 10:00:56";3568.8;3568.8;0.0;0.0;0.0;0.0;0.0;0.0;2631.8;213.1;186.6;2479.3;134.8;780.0;775.0;5.0;0.0;531.8;440.7;9.7;68.8;0.0;1618.1;598.8;540.9;0.0;0.0;1602.0;0.0;1421.8;0.0;732.2;0.0;141.0;305.8
"2024-03-29";"2024-03-30 10:00:00";"2024-03-30 10:06:42";3479.3;3479.3;0.0;0.0;0.0;0.0;0.0;0.0;2499.0;219.7;188.3;2345.2;129.7;746.4;746.4;0.0;0.0;530.4;435.0;9.6;62.4;0.0;1504.1;590.3;529.0;0.0;0.0;1468.1;0.0;1380.7;0.0;683.7;0.0;133.0;295.2
"2024-03-30";"2024-04-02 21:17:00";"2024-04-02 21:30:01";3291.8;3291.8;0.0;0.0;0.0;0.0;0.0;0.0;2066.6;229.2;186.1;1858.0;151.5;697.2;697.2;0.0;0.0;486.9;420.8;9.7;64.5;0.0;1224.5;425.6;471.2;0.0;0.0;1126.8;0.0;1301.1;0.0;577.6;0.0;109.0;303.1
"2024-03-31";"2024-04-02 21:30:00";"2024-04-02 22:42:32";3568.2;3568.2;0.0;0.0;0.0;0.0;0.0;0.0;2667.1;222.1;180.0;2517.3;134.0;672.6;672.6;0.0;0.0;454.0;406.5;9.7;70.4;0.0;1607.5;593.5;536.8;0.0;0.0;1585.8;0.0;1410.3;0.0;727.4;0.0;97.0;314.4
"2024-04-01";"2024-04-07 21:57:00";"2024-04-07 22:08:14";3554.7;3554.7;0.0;0.0;0.0;0.0;0.0;0.0;2697.0;199.3;174.9;2546.4;145.0;660.1;660.1;0.0;0.0;444.1;388.2;9.7;71.6;0.0;1625.3;597.9;545.3;0.0;0.0;1599.8;0.0;1405.0;0.0;735.4;0.0;93.0;315.6
"2024-04-02";"2024-04-07 22:08:00";"2024-04-07 22:17:39";3540.2;3540.2;0.0;0.0;0.0;0.0;0.0;0.0;2601.3;205.3;178.5;2454.4;139.7;326.4;326.4;0.0;0.0;193.1;9.2;4.9;57.5;122.0;1622.8;600.9;533.7;0.0;0.0;1732.0;0.0;1399.3;0.0;734.3;0.0;117.0;77.8
"2024-04-03";"2024-04-07 22:17:00";"2024-04-07 22:24:00";3570.4;3570.4;0.0;0.0;0.0;0.0;0.0;0.0;2707.0;209.4;182.2;2561.3;142.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1610.2;591.2;541.7;0.0;0.0;1596.3;0.0;1405.7;0.0;728.6;0.0;0.0;0.0
"2024-04-04";"2024-04-07 22:24:00";"2024-04-07 22:32:04";3570.4;3570.4;0.0;0.0;0.0;0.0;0.0;0.0;2723.0;210.1;182.6;2578.2;144.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1614.9;591.9;543.8;0.0;0.0;1599.8;0.0;1405.7;0.0;730.7;0.0;0.0;0.0
"2024-04-05";"2024-04-07 22:32:00";"2024-04-07 22:38:50";3531.7;3481.7;50.0;0.0;0.0;0.0;0.0;0.0;2637.8;203.6;178.0;2556.4;138.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1650.1;594.8;566.4;0.0;0.0;1641.8;0.0;1395.9;0.0;746.7;0.0;0.0;0.0
"2024-04-06";"2024-04-07 22:40:00";"2024-04-07 22:47:05";3568.9;3568.9;0.0;0.0;0.0;0.0;0.0;0.0;2735.8;210.1;182.5;2596.3;139.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1648.9;601.9;555.4;0.0;0.0;1636.3;0.0;1405.1;0.0;746.1;0.0;0.0;0.0
"2024-04-07";"2024-04-13 11:17:00";"2024-04-13 12:02:01";3555.9;3555.9;0.0;0.0;0.0;0.0;0.0;0.0;2713.2;196.9;176.3;2568.6;140.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1651.4;605.8;560.5;0.0;0.0;1639.2;0.0;1405.5;0.0;747.2;3.0;12.0;0.0
"2024-04-08";"2024-04-13 12:02:00";"2024-04-13 12:19:29";3549.3;3549.3;0.0;0.0;0.0;0.0;0.0;0.0;2685.8;196.7;175.9;2543.4;136.5;673.8;650.8;23.0;0.0;437.3;386.7;9.1;67.6;0.0;1650.2;605.5;556.5;0.0;0.0;1640.8;0.0;1402.9;0.0;746.7;0.0;260.0;76.0
"2024-04-09";"2024-04-13 12:19:00";"2024-04-13 12:27:23";3554.5;3554.5;0.0;0.0;0.0;0.0;0.0;0.0;2639.3;225.5;170.2;2505.6;134.2;781.3;781.3;0.0;0.0;525.9;418.2;9.7;96.8;0.0;1613.7;605.0;553.2;0.0;0.0;1598.3;0.0;1404.9;0.0;726.9;0.0;149.0;299.6
"2024-04-10";"2024-04-13 12:27:00";"2024-04-13 12:35:04";3442.9;3442.9;0.0;0.0;0.0;0.0;0.0;0.0;2465.3;229.5;199.5;2313.9;134.8;787.8;784.8;3.0;0.0;539.6;435.4;9.6;93.0;0.0;1554.2;599.5;546.9;0.0;0.0;1531.5;0.0;1350.1;0.0;706.5;0.0;153.0;304.6
"2024-04-11";"2024-04-13 12:35:00";"2024-04-13 12:42:28";3459.3;3459.3;0.0;0.0;0.0;0.0;0.0;0.0;2409.6;253.9;217.2;2267.5;134.6;722.5;722.5;0.0;0.0;539.9;426.2;9.6;85.6;0.0;1442.1;510.6;541.3;0.0;0.0;1405.1;0.0;1346.0;0.0;655.5;0.0;119.0;309.6
"2024-04-12";"2024-04-13 12:42:00";"2024-04-13 12:49:46";3335.8;3335.8;0.0;0.0;0.0;0.0;0.0;0.0;2337.3;252.0;202.8;2190.0;129.9;719.0;719.0;0.0;0.0;526.9;409.1;9.6;85.4;0.0;1416.8;510.2;541.2;0.0;0.0;1381.9;0.0;1298.0;0.0;644.0;0.0;130.0;291.8
"2024-04-13";"2024-04-14 13:46:00";"2024-04-14 13:58:29";3497.1;3497.1;0.0;0.0;0.0;0.0;0.0;0.0;2504.6;251.3;224.1;2357.0;135.1;711.0;711.0;0.0;0.0;533.6;419.1;9.6;83.7;0.0;1484.6;532.3;545.6;0.0;0.0;1450.9;0.0;1360.7;0.0;674.8;0.0;120.0;301.5
"2024-04-14";"2024-04-24 09:49:00";"2024-04-24 09:59:00";3517.8;3517.8;0.0;0.0;0.0;0.0;0.0;0.0;2527.2;271.0;215.5;2381.8;135.7;718.9;718.9;0.0;0.0;524.8;408.8;9.6;83.4;0.0;1486.8;533.1;545.5;0.0;0.0;1466.0;0.0;1374.1;0.0;691.5;0.0;134.0;284.8
"2024-04-15";"2024-04-24 09:58:00";"2024-04-24 10:11:02";3507.8;3507.8;0.0;0.0;0.0;0.0;0.0;0.0;2506.7;269.1;214.9;2349.6;129.4;718.4;718.4;0.0;0.0;522.3;423.8;9.6;73.9;0.0;1459.5;511.4;538.5;0.0;0.0;1425.1;0.0;1375.6;0.0;678.8;0.0;116.0;309.3
"2024-04-16";"2024-04-24 10:11:00";"2024-04-24 10:20:05";3287.4;3287.4;0.0;0.0;0.0;0.0;0.0;0.0;2253.8;253.5;203.1;2071.1;147.9;709.0;707.0;2.0;0.0;504.8;413.7;9.6;73.9;0.0;1357.2;503.1;541.2;0.0;0.0;1297.3;0.0;1304.5;0.0;646.3;0.0;109.0;313.6
"2024-04-17";"2024-04-24 10:20:00";"2024-04-24 10:30:53";3242.1;3242.1;0.0;0.0;0.0;0.0;0.0;0.0;2232.6;249.6;200.6;2054.0;150.5;711.4;711.4;0.0;0.0;507.4;416.9;9.6;74.2;0.0;1239.0;515.3;483.3;0.0;0.0;1150.9;0.0;1296.9;0.0;604.4;0.0;107.0;321.7
"2024-04-18";"2024-04-24 10:30:00";"2024-04-24 10:39:29";2607.0;2607.0;0.0;0.0;0.0;0.0;0.0;0.0;1836.1;190.3;160.2;1698.8;121.7;696.3;691.3;5.0;0.0;495.7;405.4;9.6;73.7;0.0;953.6;531.2;369.9;0.0;0.0;835.5;0.0;1064.1;0.0;476.8;0.0;104.0;318.9
"2024-04-19";"2024-04-24 10:39:00";"2024-04-24 11:12:55";2268.5;2268.5;0.0;0.0;0.0;0.0;0.0;0.0;1654.6;161.0;138.1;1509.1;133.8;706.3;706.3;0.0;0.0;496.9;405.9;9.6;73.9;0.0;434.0;269.8;148.8;0.0;0.0;340.4;0.0;945.2;0.0;241.1;0.0;117.0;313.8
"2024-04-20";"2024-04-24 11:12:00";"2024-04-24 11:38:44";1571.8;1571.8;0.0;0.0;0.0;0.0;0.0;0.0;960.5;17.9;15.9;829.3;119.4;560.2;560.2;0.0;0.0;379.3;298.6;7.9;59.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;683.4;0.0;0.0;0.0;143.0;186.3
"2024-04-21";"2024-04-24 11:38:00";"2024-04-24 11:57:13";1396.2;1396.2;0.0;0.0;0.0;0.0;0.0;0.0;908.9;0.0;0.0;796.1;112.4;73.9;42.9;31.0;0.0;22.5;30.0;1.4;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;607.1;0.0;0.0;2.0;65.0;0.0
"2024-04-22";"2024-04-24 11:57:00";"2024-04-24 12:12:39";399.6;399.6;0.0;0.0;0.0;0.0;0.0;0.0;248.1;0.0;0.0;199.0;32.9;686.0;680.0;6.0;0.0;432.5;339.1;9.6;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;199.8;0.0;0.0;0.0;293.6;118.0
"2024-04-23";"2024-04-24 12:12:00";"2024-04-24 12:26:04";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;725.0;725.0;0.0;0.0;507.5;419.6;9.6;67.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;309.5
"2024-05-08";"2024-08-03 09:18:00";"2024-08-03 09:26:18";6.7;6.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.3;739.3;0.0;0.0;544.1;426.9;9.7;84.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;240.0;0.0;0.0;0.0;137.0;302.1
"2024-05-09";"2024-08-03 09:26:00";"2024-08-03 09:36:33";1870.6;1870.6;0.0;0.0;0.0;0.0;0.0;0.0;242.9;106.3;105.1;40.5;202.4;719.7;719.7;0.0;0.0;543.9;428.4;9.7;83.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.0;0.0;0.0;0.0;133.0;295.5
"2024-05-10";"2024-08-03 09:36:00";"2024-08-03 09:42:59";2672.5;2672.5;0.0;0.0;0.0;0.0;0.0;0.0;785.9;189.2;162.8;539.4;246.5;725.6;725.6;0.0;0.0;544.2;429.5;9.7;82.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1113.5;0.0;0.0;0.0;169.0;243.1
"2024-05-11";"2024-08-03 09:43:00";"2024-08-03 09:51:38";1524.3;1524.3;0.0;0.0;0.0;0.0;0.0;0.0;203.7;88.1;86.3;27.8;159.0;729.0;723.0;6.0;0.0;549.3;437.8;9.7;83.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;692.9;0.0;0.0;0.0;191.0;228.2
"2024-11-20";"2024-11-21 10:59:00";"2024-11-21 11:24:18";3049.8;2878.8;18.0;0.0;0.0;0.0;153.0;0.0;2067.2;142.7;139.7;1931.7;114.2;551.7;511.7;40.0;0.0;369.3;442.5;7.5;58.9;0.0;1386.7;488.8;502.4;0.0;0.0;1248.2;0.0;1249.9;0.0;648.0;0.0;230.0;65.6
"2024-11-19";"2024-11-21 11:24:00";"2024-11-21 16:11:18";3582.8;3582.8;0.0;0.0;0.0;0.0;0.0;0.0;2596.2;149.5;155.4;2448.5;121.1;757.7;757.7;0.0;0.0;546.7;461.9;9.8;81.2;0.0;1657.2;577.0;527.9;0.0;0.0;1638.0;0.0;1410.6;0.0;760.2;0.0;276.0;116.9
"2024-11-18";"2024-11-21 16:11:00";"2024-11-21 16:17:11";3591.3;3591.29;0.0;0.0;0.0;0.0;0.0;0.0;2589.5;154.1;154.0;2441.7;120.4;752.6;752.6;0.0;0.0;543.8;455.7;9.8;80.9;0.0;1667.2;573.8;543.2;0.0;0.0;1646.0;0.0;1413.9;0.0;764.8;0.0;276.0;113.0
"2024-11-17";"2024-11-21 16:17:00";"2024-11-21 16:23:47";3584.5;3584.5;0.0;0.0;0.0;0.0;0.0;0.0;2616.4;156.3;160.3;2476.5;120.1;750.4;739.4;11.0;0.0;513.3;418.8;9.8;84.7;0.0;1646.2;574.2;516.5;0.0;0.0;1633.6;0.0;1411.2;0.0;755.1;0.0;293.0;81.9
"2024-11-16";"2024-11-21 16:23:00";"2024-11-21 16:28:31";3591.8;3591.8;0.0;0.0;0.0;0.0;0.0;0.0;2618.4;156.4;160.6;2482.6;122.1;788.9;788.9;0.0;0.0;572.7;469.6;9.8;88.6;0.0;1654.4;575.7;538.1;0.0;0.0;1629.6;0.0;1414.1;0.0;758.9;0.0;323.0;65.8
"2024-11-15";"2024-11-21 16:28:00";"2024-11-21 16:32:55";3604.3;3604.3;0.0;0.0;0.0;0.0;0.0;0.0;2653.4;157.4;161.4;2494.3;125.5;799.1;799.1;0.0;0.0;586.4;489.0;9.8;86.6;0.0;1661.9;575.9;538.0;0.0;0.0;1641.5;0.0;1419.0;0.0;762.3;0.0;330.0;61.6
"2024-11-14";"2024-11-21 16:32:00";"2024-11-21 16:37:21";3597.8;3597.8;0.0;0.0;0.0;0.0;0.0;0.0;2644.2;160.5;164.4;2493.3;121.0;795.4;795.4;0.0;0.0;577.4;487.5;9.8;86.5;0.0;1643.7;577.0;541.6;0.0;0.0;1618.5;0.0;1416.5;0.0;754.0;0.0;329.0;60.8
"2024-11-13";"2024-11-21 16:37:00";"2024-11-21 16:41:53";3544.7;3444.7;100.0;0.0;0.0;0.0;0.0;0.0;2517.2;169.1;165.1;2531.3;115.7;787.2;777.2;10.0;0.0;569.3;489.7;9.8;86.0;0.0;1639.5;565.1;536.0;0.0;0.0;1625.0;0.0;1395.5;0.0;752.1;0.0;320.0;67.9
"2024-11-12";"2024-11-21 16:41:00";"2024-11-21 16:48:16";3585.4;3572.4;13.0;0.0;0.0;0.0;0.0;0.0;2646.7;157.5;153.5;2527.2;130.0;793.0;791.0;2.0;0.0;574.6;483.3;9.8;85.8;0.0;1631.6;568.8;532.8;0.0;0.0;1607.7;0.0;1417.2;0.0;748.4;0.0;322.0;69.3
"2024-11-21";"2024-11-22 09:14:00";"2024-11-22 09:22:05";3585.6;3585.6;0.0;0.0;0.0;0.0;0.0;0.0;2596.3;173.3;172.8;2467.5;116.0;800.0;800.0;0.0;0.0;576.6;476.8;9.8;86.2;0.0;1669.5;579.3;544.5;0.0;0.0;1633.6;0.0;1411.7;0.0;765.8;0.0;317.0;81.4
"2024-11-11";"2024-11-22 11:59:00";"2024-11-22 12:08:21";3598.3;3598.3;0.0;0.0;0.0;0.0;0.0;0.0;2614.2;164.3;155.8;2480.6;125.2;792.8;786.8;6.0;0.0;571.7;483.2;9.7;85.5;0.0;1634.5;571.0;520.6;0.0;0.0;1617.3;0.0;1416.6;0.0;749.8;0.0;326.0;63.1
"2024-11-10";"2024-11-22 12:08:00";"2024-11-22 12:12:56";3572.9;3568.9;4.0;0.0;0.0;0.0;0.0;0.0;2528.6;179.7;167.6;2397.9;127.8;792.2;790.2;2.0;0.0;569.8;476.2;9.8;85.8;0.0;1617.8;557.5;533.5;0.0;0.0;1615.9;0.0;1406.7;0.0;742.1;0.0;315.0;79.5
"2024-11-09";"2024-11-22 12:12:00";"2024-11-22 12:19:31";3585.3;3585.3;0.0;0.0;0.0;0.0;0.0;0.0;2508.9;206.7;174.3;2382.0;122.9;788.1;788.1;0.0;0.0;572.3;481.8;9.8;86.2;0.0;1596.1;559.1;520.0;0.0;0.0;1588.0;0.0;1411.5;0.0;732.2;0.0;326.0;60.4
"2024-11-08";"2024-11-22 12:19:00";"2024-11-22 12:23:43";3573.8;3573.8;0.0;0.0;0.0;0.0;0.0;0.0;2406.7;243.8;209.0;2285.6;120.7;792.4;792.4;0.0;0.0;565.8;465.7;9.8;87.0;0.0;1543.5;562.1;505.6;0.0;0.0;1536.7;0.0;1401.5;0.0;711.3;0.0;332.0;59.7
"2024-11-07";"2024-11-22 12:23:00";"2024-11-22 12:28:28";3546.7;3505.7;41.0;0.0;0.0;0.0;0.0;0.0;2234.0;246.9;210.0;2142.9;131.3;785.6;779.6;6.0;0.0;559.8;463.0;9.8;86.3;0.0;1533.0;568.4;513.8;0.0;0.0;1491.5;0.0;1390.9;0.0;706.5;0.0;328.0;65.7
